License Number;Entity Name;Camis Trade Name;Address Bldg;Address Street Name;Address Location;Address City
1377089;NY SPARKLING LAUNDRY INC.;;122-07;  22 AVENUE;;COLLEGE POINT
1378865;RI XIN LAUNDROMAT INC;;6217;5TH AVE;;BROOKLYN
1379947;NEW SUPER WASH LAUNDROMAT INC;;376;CENTRAL AVENUE;;BROOKLYN
1380544;78 LAUNDRY SERVICES, INC.;;78;MONTAGUE STREET;;BROOKLYN
1381247;WAVERLY EASTERN BROOKLYN INC;;353;WAVERLY AVE;;BROOKLYN
1384552;CLEAN CITY LAUNDRY OF WYKOFF INC.;;82;WYCKOFF AVE;;BROOKLYN
1385220;MIDDLE VILLAGE LAUNDROMAT INC;;6841;79TH ST;;MIDDLE VILLAGE
1390641;JT LAUNDROMAT INC.;;13901;  90 AVENUE;STORE B;JAMAICA
1392537;217 LAUNDROMAT INC;;217;EAST   26 STREET;1ST FL;NEW YORK
1395703;L & D LAUNDROMAT, INC;MADISON STREET CLEANERS;209;MADISON ST;;NEW YORK
1396667;1685 UTICA SUPER LAUNDROMAT INC;;1685;UTICA AVE;;BROOKLYN
1397576;L.Y LIFENG GROUP CO. LTD.;;451;MONROE ST;;BROOKLYN
1399615;740 LAUNDROMAT INC.;;740A;MYRTLE AVE;;BROOKLYN
1400089;Y S FOUR SEASONS CORP;FOUR SEASONS DRY CLEANERS & LAUNDRY;985;PROSPECT AVE;;BRONX
1400838;101 BEST LAUNDROMAT INC;;675;ONDERDONK AVE;;RIDGEWOOD
1401087;A A S LAUNDROMAT, INC;;47-12;  47 AVENUE;;WOODSIDE
1405907;Y H LAUNDROMAT INC.;GREG'S LAUNDROMAT;634;MANHATTAN AVENUE;;BROOKLYN
1407520;NEW KANG SHENG LAUNDROMAT CORP;;4201;NATIONAL STREET;;CORONA
1409055;MARISOL LAUNDROMAT INC;;95-39A;  40 ROAD;;ELMHURST
1411686;JJ SUPER CLEAN LAUNDROMAT INC.;;5802;  23 AVENUE;;BROOKLYN
1412013;PROFESSIONAL TOUCH DRY CLEANING & TAILORING INC;;397;EAST  167 STREET;;BRONX
1412654;START FRESH LAUNDRY INC.;;2523;BROADWAY;1ST FLOOR;L.I.C
1412792;NEW QUICK COIN INC.;;164;   8 AVENUE;;NEW YORK
1412894;METRO WASH INC;;518;WEST  145 STREET;;NEW YORK
1413624;OWM GROUP INC.;;28-19;  36 AVENUE;;LIC
1414521;J M PRADERA LAUNDRYMAT INC;;306;EAST 180 STREET;;BRONX
1414754;ZHU, XUE CHAI;EMPIRE LAUNDROMAT;565;EMPIRE BOULEVARD;;BROOKLYN
1414964;EAST NEW YORK LAUNDROMAT INC;;355;NEW LOTS AVENUE;;BROOKLYN
1415654;DIAN WEI LAUNDROMAT INC.;;61-02;MADISON STREET;;RIDGEWOOD
1415900;GOLD PEACH CORP,;LAUNDRY EXPRESS;440;NOME AVENUE;;STATEN ISLAND
1416291;HUANG CHANG GUANG;SUNNY LAUNDROMAT;39-37;  47 AVENUE;;SUNNYSIDE
1416561;228 ALBANY LAUNDROMAT INC;;228;ALBANY AVE;;BKLYN
1416772;1717 1ST AVE. CORP;THE MAT;1717;   1 AVENUE;GROUND;NEW YORK
1418303;GF LAUNDROMAT INC.;;1808;FLATBUSH AVE;;BROOKLYN
1418450;REGAL LAUNDRY INC.;;55;ROCKAWAY AVE;;BROOKLYN
1419095;IMBRIALE, ANTHONY;LINDENWOOD LAUNDRMAT;8210;151 AVE;;HOWARD BEACH
1419534;SUPER WALTON LAUNDROMAT CORP;;1750;WALTON AVE;;BRONX
1420387;LI BAI LAUNDROMAT INC;;121;ELIZABETH ST;;NEW YORK
1420735;TERTERYAN CO., INC;;898;E 180TH ST;;BRONX
1421045;JAMAO LAUNDROMAT CORP.;;8919;80TH ST;1ST FL;WOODHAVEN
1421255;2054 SPLISH SPLASH LAUNDROMAT CORP.;;2054;WALLACE AVE;AKA 2054-2056 WALLACE AVE;BRONX
1424684;JAMIL MANSOOR CORP;;425;E 21ST ST;;BROOKLYN
1424822;JAE LAUNDRY SERVICES INC;;590;SENECA AVE;;RIDGEWOOD
1426256;NATAGANA, INC;;2342;31ST DR;;ASTORIA
1427080;FU LI 18 INC;LUCKY LAUNDRY;61;E 18TH ST;;BROOKLYN
1429170;TOP 1 LAUNDROMAT, INC.;;4102;5TH AVE;;BROOKLYN
1430147;1615 UNIV AVENUE, INC;GOLDEN LAUNDROMAT;1615;UNIVERSITY AVE;A/K/A DR MARTIN LUTHER KING BLVD;BRONX
1430299;BAXTER LAUNDROMAT, LLC;SUPER BAXTER LAUNDRY;8220;BAXTER AVE;;ELMHURST
1430755;FAMILY LAUNDROMAT, INC;;13863;QUEENS BLVD;13865 QUEENS BLVD;JAMAICA
1431027;NYC 1 LAUNDROMAT INC;;2;W 126TH ST;;NEW YORK
1433327;NEW NICE & FRESH LAUNDROMAT INC;;843;TRINITY AVE;;BRONX
1340238;FREE ORIENTAL OASIS INC;;235;EAST 25 STREET;A;NEW YORK
1340694;ISLAND FRESH LAUNDRY, LLC;;1153;CASTLETON AVENUE;;STATEN ISLAND
1341372;CLEAN RITE CENTER - 1332 FLATBUSH AVE LLC;;1332;FLATBUSH AVE;;BROOKLYN
1341502;A & S LAUNDROMAT & DRY CLEANING INC;;12410;JAMAICA AVENUE;;RICHMOND HILL
1341512;LIANG, YAO WEN;LIANG YAO WEN LAUNDROMAT;12605;LIBERTY AVENUE;;SO RICHMND HILL
1341709;QQ LAUNDROMAT INC;;1814;   3 AVENUE;;NEW YORK
1341901;MK LAUNDROMAT CORP;;33-14;  31 AVENUE;;QUEENS
1342183;G & V LAUNDRY INC.;;3668;NOSTRAND AVENUE;;BROOKLYN
1342555;LI, GUI MEI;LI'2 DRY CLEANER;157;ALLEN STREET;AKA 159 ALLEN ST;NEW YORK
1342963;TOP CHOICE LAUNDROMAT INC;;2627;BRIGGS AVENUE;;BRONX
1344299;T S R LAUNDRY CORPORATION;;3559;WHITE PLAINS ROAD;;BRONX
1345324;SENO & RON LAUNDROMAT, LLC;;842;CLARKSON AVENUE;;BROOKLYN
1345735;GREEN POINT LAUNDROMAT INC.;SUSAN LAUNDROMAT;184;NASSAU AVENUE;;BROOKLYN
1347899;KARMA DEVELOPMENT CORP;LINCOLN LAUNDROMAT;132;LINCOLN AVENUE;;STATEN ISLAND
1350979;LAUNDROMARY CORPORATION;;16418;69TH AVENUE;;FLUSHING
1354279;MARK'S LAUNDROMAT NY, INC.;;2811;  86 STREET;;BROOKLYN
1355037;PROFESSIONAL LAUNDROMAT & CLEANERS INC;DOUBLE FORTUNE LAUNDROMAT & CLEANERS;103-05;101ST AVENUE;;OZONE PARK
1355324;DSC LAUNDROMAT INC;;1745;AMSTERDAM AVENUE;;NEW YORK
1357365;A & R RICHMOND HILL INC;;10234;JAMAICA AVENUE;;RICHMOND HILL
1358099;LIZNEL LAUNDROMAT CORP;;132;VERMILYEA AVENUE;;NEW YORK
1358910;BTS ENTERPRISE LLC;KING OF CLEAN LAUNDROMAT & DRY CLEANERS;14208;ROCKAWAY BLVD;;JAMAICA
1362987;CLEAN CITY LAUNDRY DEPOT INC.;;673;BUSHWICK AVENUE;;BROOKLYN
1365899;PROSPERITY LAUNDROMAT INC;;90-11;63RD DR;;REGO PARK
1367495;725 W 181 STREET LAUNDRY CORP;;725;W 181ST ST;;NEW YORK
1368179;SUDS R US LAUNDRY, LLC;BAILEY AVENUE LAUNDRY;3114;BAILEY AVE;;BRONX
1370610;TIFFANY LAUNDROMAT CORP;;981;WESTCHESTER AVE;;BRONX
1371596;KIONE ENTERPRISES INC;62SPIN.COM LAUNDROMAT;6224;ROOSEVELT AVE;;WOODSIDE
1372046;DOBBINS, AKIE;SURPRISE CLEANER OF EAST 91ST STREET;300;EAST   91 STREET;;NEW YORK
1375270;PEOPLES' LAUNDROMAT INC;;2171;7TH AVE;;NEW YORK
1375868;MULBERRY LAUNDROMAT INC;LIN'S LAUNDROMAT;384;BROOME ST;;NEW YORK
1376593;NEW NICE LAUNDROMAT INC;;103-15;GLENWOOD RD;;BROOKLYN
1376669;XING BIN LAUNDROMAT INC;;101-18;LIBERTY AVE;;OZONE PARK
1378305;S&M ORTIZ LAUNDROMAT II INC;;35-05;DITMARS BOULEVARD;;QUEENS
1379068;ATLANTIC LAUNDROMAT KINGS INC;;5120;   6TH AVE;;BROOKLYN
1380217;JIE MEI LAUNDROMAT INC.;;6023;   5 AVENUE;;BROOKLYN
1380839;BAO'S LAUNDROMAT INC.;;9610;31ST AVE;;E ELMHURST
1380868;CHEN 168 LAUNDROMAT INC.;;4230;COLLEGE POINT BLVD;;FLUSHING
1381084;MAYFLOWER LAUNDRY DEPOT INC;;90;BELMONT AVENUE;;BROOKLYN
1381127;ZHEN WEI LAUNDROMAT INC;;3712;75TH ST;;JACKSON HEIGHTS
1381361;QIU SHI LAUNDROMAT INC;;40-01;28TH AVE;;ASTORIA
1381427;KLEANPIA LAUNDROMAT INC;;526;E 187TH ST;;BRONX
1381489;2090 LINDEN-WASH-O-MATIC LLC;WASH-O-MATIC;2090;LINDEN BLVD;;BROOKLYN
1381730;CLEAN RITE CENTERS - 80-10 ROCKAWAY AVE LLC;;80-12;ROCKAWAY BOULEVARD;;JAMAICA
1383294;SUPER CLEANER & LAUNDRY INC;;72;AVE O;;BROOKLYN
1384311;MEE LAUNDROMAT LLC;BEST LAUNDRY & CLEANERS;3744;29TH ST;;L.I.C
1384428;LAVANDERIA EXPRESS VII, INC.;;204;CHESTNUT AVE;;BROOKLYN
1386218;146 CORNER HAPPY CORP;;144-75;NORTHERN BLVD;;FLUSHING
1388104;SO CLEAN LAUNDROMAT INC;;328;E 78TH ST;;NEW YORK
1390554;NEW 7 STAR LAUNDRY CENTER INC.;;356;UTICA AVE;;BROOKLYN
1393494;GARMENT CARE CLEANERS & LAUNDROMAT, INC.;;5605;AVENUE L;;BROOKLYN
1394888;BLISS CLEANERS INC;;324;E 91ST ST;;NEW YORK
1395601;PARK EAST MADISON CLEANERS INC;;31;E 30TH ST;;NEW YORK
1396940;M AND D WASH AND DRY LAUNDRY CORP;;452;ONDERDONK AVE;;RIDGEWOOD
1341029;PARKWAY LAUNDRY & DRY CLEANING INC.;;9619;GLENWOOD ROAD;;BROOKLYN
1341297;LAUNDLAND OF BAYSIDE INC.;;215-23;  73 AVENUE;;QUEENS
1341304;LAUNDRY.COM USA INC;;2061;BATH AVENUE;;BROOKLYN
1341828;P & G PLACE, LLC;GLADY'S WASH & DRY CLEANERS;412;BRIGHTON BEACH AVENUE;;BROOKLYN
1341883;88 SUNSHINE LAUNDROMAT, INC;;6905;   5 AVENUE;;BROOKLYN
1342300;FOREMOST LAUNDROMAT CENTER INC.;;72-01;  35 AVENUE;;QUEENS
1342341;CHINESE LAUNDRY INC;;201;WEST   87 STREET;;NEW YORK
1343147;GREAT STAR LAUNDRY, INC.;;970;SENECA AVENUE;;RIDGEWOOD
1347773;FS LAUNDRY CORPORATION;WASH CLUB;6305;   5 AVENUE;;BROOKLYN
1347776;BAISLEY LAUNDRY INC;;17516;BAISLEY BLVD;;ST ALBANS
1350900;AMERICAN SUDS I LAUNDROMAT INC;;2919;SURF AVENUE;;BROOKLYN
1351129;ORIENTAL STAR NYC, INC.;;3233;AMPERE AVENUE;;BRONX
1354418;KOALA LAUNDROMAT INC.;;77-22;164 STREET;;FLUSHING
1355219;CARLTON MANAGEMENT CORP;;10703;ROCKAWAY BLVD;;S. OZONE PARK
1356394;B & J LAUNDROMAT NY INC;;549;KNICKERBOCKER AVENUE;;BROOKLYN
1357117;CLEAN RITE CENTERS-82-11 FLATLANDS, LLC;;8211;FLATLANDS AVE;;BROOKLYN
1359184;USA NY SHIRT LAUNDRY CENTER INC;;1189;BEDFORD AVE;;BROOKLYN
1359389;SUPER HAPPY LAUNDROMAT CORP;;1240;FLATBUSH AVE;;BROOKLYN
1361380;JIANG, XU;JH LAUNDROMAT;8515;  37 AVENUE;;JACKSON HGTS
1362271;XIAO Y YANG;NEW Q'S LAUNDROMAT;10410;METROPOLITAN AVE;;FOREST HILLS
1371022;MERENGUE DRY CLEANERS CORP;;1138;FLATBUSH AVE;;BROOKLYN
1371551;LUCKY WATSON LAUNDROMAT INC;;1552;WATSON AVE;;BRONX
1371834;LUCKY UNO LAUNDROMAT INC;;5119;4TH AVE;;BROOKLYN
1375277;CLEAN RITE CENTERS-2519 86TH ST.,LLC;;2515;86TH ST;;BROOKLYN
1376167;GREEN LEAF LAUNDROMAT INC;;1238;HANCOCK ST;;BROOKLYN
1376223;CHECO LAUNDROMAT CORP;;2125;AMSTERDAM AVE;;NEW YORK
1376521;BUBBLE WORKS INC;;11619;JAMAICA AVE;;RICHMOND HILL
1377198;NEW BRILLANCE INC;;2149;WALLACE AVE;;BRONX
1378722;LAUNDRY QUEEN III, INC;;207;CLINTON ST;;NEW YORK
1380478;JIAN JIE YANG;YANG LAUNDROMAT;52-11; 103 STREET;;QUEENS
1381602;QTS LAUNDROMAT CORP.;;67-16;ROOSEVELT AVE;;WOODSIDE
1385235;BRIGHTWAY LAUNDRY, INC.;;255;BRIGHTON BEACH AVE;;BROOKLYN
1385338;LE TAI INC;;1528;UTICA AVE;;BROOKLYN
1385712;G & B LAUNDROMAT INC;CRYSTAL & CLEAN;4325;WHITE PLAINS RD;;BRONX
1385885;CHEN, XIU CHAI;CHEN'S LAUNDROMAT;7926;164TH ST;;JAMAICA
1386121;CRYSTAL TOUCH LAUNDROMAT & DRY CLEANERS INC.;;1110;ST JOHNS PL;;BROOKLYN
1386915;YONG KANG ENTERPRISES INC;PARKWAY LAUNDROMAT;8721;MYRTLE AVE;;RIDGEWOOD
1388846;NEW STAR LAUNDROMAT, INC;;7709;101ST AVE;;OZONE PARK
1392251;KAN'S HOLDING LTD.;CITY BRITE CLEANERS;176;LAFAYETTE STREET;;NEW YORK
1392392;KT LAUNDROMAT INC.;;500;HENRY ST;;BROOKLYN
1394426;HAPPY FAMILY LAUNDROMAT CORP;;932;MORRIS AVE;;BRONX
1395005;MISS ZEBRA, INC.;GOLDEN FRENCH CLEANERS;9711;64TH AVE;;REGO PARK
1395529;BRILLIS SERVICES INC.;LAVANDERIA EXPRESS IV;287;GRAHAM AVENUE;;BROOKLYN
1399392;THERESA LAUNDROMAT INC;;169-24;HILLSIDE AVE;;JAMAICA
1400610;50-02 WF LAUNDROMAT INC;;50-02;SKILLMAN AVENUE;;WOODSIDE
1401017;JJMJ CONCEPTS 3, INC;SPEED WASH LAUNDER CENTER II;21-15;  21 AVENUE;;ASTORIA
1403313;74 & 79 LAUNDROMAT INC;;204;BUSHWICK AVENUE;;BROOKLYN
1406984;RIM'S LAUNDROMAT INC;;101-02;  37 AVENUE;;CORONA
1407455;NEW HK LAUNDROMAT INC;;10430;CORONA AVE;;CORONA
1409512;HESTER ST LAUNDROMAT INC.;;179;HESTER ST;;NEW YORK
1412070;KEVIN'S LAUNDRY INC.;;1329;HALSEY STREET;;BROOKLYN
1413562;CJ LAUNDROMAT INC;;394;KINGS HIGHWAY;;BROOKLYN
1413995;101 HAPPY WORLD INC;;1148;WEST FARMS ROAD;;BRONX
1415089;CRISPY CLEAN LAUNDROMAT INC;;8619;   3 AVENUE;;BROOKLYN
1415334;MULTIPLE SERVICE LAUNDROMAT INC.;;1202;BAY STREET;;STATEN ISLAND
1416770;999 ENTERPRISE INC.;;1504;COLLEGE POINT BLVD;;FLUSHING
1416908;FU LIN LAUNDROMAT INC;;3201;CHURCH AVE;;BROOKLYN
1416992;4122 LAUNDROMAT INC;;4122;10TH AVE;;BROOKLYN
1417282;CRISLYNN LAUNDRY CORP;LAUNDRY PRO;938;E 163RD ST;;BRONX
1417682;YAN LIN & JIAN YU LU;SKILLMAN LAUNDROMAT;4812;SKILLMAN AVE;;SUNNYSIDE
1418279;PAN, XIAO QUAN;JJ LAUNDROMAT;4624;AVE J;;BROOKLYN
1418759;NY BELLA LAUNDROMAT INC;;5513;5TH AVE;;BROOKLYN
1419002;LCR STILLWELL AVE LLC;;2307;STILLWELL AVE;;BROOKLYN
1419038;UTICA WASH & FOLD INC;;2102;UTICA AVE;;BROOKLYN
1419329;EXPRESS LAUNDRY SERVICE, LTD;;9302;LIBERTY AVE;;OZONE PARK
1419416;SOFTY LAUNDROMAT INC;;8832;PARSONS BLVD;;JAMAICA
1420008;FRESH LAUNDROMAT, INC.;;265;W KINGSBRIDGE RD;;BRONX
1423122;CLEAN CITY OF MANHATTAN INC.;;79;E 115TH ST;;NEW YORK
1428933;K. & S. 86, INC;;7609;37TH AVE;;JACKSON HEIGHTS
1429053;DD LAUNDROMAT CORP;;324;E 73 ST;1 FL;NEW YORK
1433520;CLEAN RITE CENTER-SEAGIRT AVE LLC;CLEAN RITE CENTERS;2515;SEAGIRT BLVD;;ROCKAWAY
1433760;SUI JIN AND HUI INC;;9123;ROCKAWAY BEACH BLVD;;ROCKAWAY BEACH
1440064;CHENG YUN LAUNDROMAT INC;;207;AVE M;;BROOKLYN
1440475;11 CHINATOWN LAUNDROMAT, INC;;11/Sep;DELANCEY ST;GROUND FL;NEW YORK
1440509;W.R. LAUNDROMAT INC;;47-49;THAYER ST;;NEW YORK
1441060;TOP 1 CLEANER INC;;111;4 AVE;;BROOKLYN
1441649;TEN LAUNDROMAT LLC;CO-OP CITY LAUNDROMAT;691;COOP CITY BLVD;6D;BRONX
1441843;K & W BEST LAUNDROMAT INC;;991;CLARKSON AVE;;BROOKLYN
1444305;HD 138 LAUNDERETTE INC.;;431;E 138TH ST;;BRONX
1446335;E-Z SPIN CORP;;1551;FULTON ST;;BROOKLYN
1446700;GLN CORP;LOST SCOK LAUNDROMAT;44-20;30TH AVE;;ASTORIA
1447345;NEW BIG WASH LAUNDROMAT_INC;;1189;GATES AVE;;BROOKLYN
1273423;NO. 1 RAINBOW LAUNDROMAT, INC.;;6401;  14 AVENUE;;BROOKLYN
1273895;FAMILY CLEANERS, INC;;1137;BRIGHTON BEACH AVENUE;;BROOKLYN
1275064;ST. MARY'S ULTRA WASH LAUNDROMAT INC;;2356;TIEBOUT AVENUE;2356-58-54;BRONX
1275156;Z & S LAUNDROMAT INC.;;2415;BATH AVENUE;;BROOKLYN
1275295;WASH-A-LOT LLC;;529;TARGEE STREET;;STATEN ISLAND
1275388;LI & P LAUNDROMAT, INC.;;296;WEST    4 STREET;;NEW YORK
1275429;CHONG, LIAN WAH;ONE STOP DO ALL LAUNDROMAT;43-06;NATIONAL STREET;;CORONA
1275434;HOUSE OF SUDZ II INC;;33-02;  28 AVENUE;;QUEENS
1275795;CHANG CAI LAUNDROMAT INC;;45-13;  48 AVENUE;;WOODSIDE
1276201;CANARSIE BEST LAUNDRY INC;;8901;FLATLAND AVENUE;;BROOKLYN
1276329;BUBBLE HOUSE LAUNDROMAT INC.;;1035;WYCKOFF AVENUE;;RIDGEWOOD
1276949;326 BEDFORD AVE. CLEANERS, INC.;;326;BEDFORD AVENUE;;BROOKLYN
1276951;1919 LAUNDROMAT EXPRESS CORP.;;1919;EASTERN PARKWAY;;BROOKLYN
1277155;CLEAN RITE CENTERS-128-01 MERRICK BLVD., LLC;;128-03;MERRICK BOULEVARD;AKA 128-01 MERRICK BOULEVARD;JAMAICA
1277422;ABC LAUNDROMAT, LLC;;1975;WHITE PLAINS ROAD;;BRONX
1278736;KLEEN R LAUNDROMAT, INC.;;483;MYRTLE AVENUE;;BROOOKLYN
1279433;XU LAUNDROMAT, INC;;166-18;HILLSIDE AVENUE;;QUEENS
1279928;BISSOONDYAL, GANGARAM;;96-01; 101 AVENUE;;QUEENS
1281092;BLUE OCEAN LAUNDROMAT INC.;NONE;493;PARK AVENUE;;BROOKLYN
1282843;QUEEN BEE LAUNDROMAT, INC;;43-78; 162 STREET;;QUEENS
1284070;JAMAICA PARK LAUNDROMAT INC.;;10438;JAMAICA AVE;;RICHMOND HILL
1284784;S & D LAUNDERETTE INC;;200;WEST   80 STREET;;NEW YORK
1288657;BROWN BAG LAUNDRY CORP;;208;MERCER STREET;;NEW YORK
1291072;XREX LAUNDROMAT, INC;;865;KNICKERBOCKER AVENUE;;BROOKLYN
1291356;Y Z BRITE LAUNDROMAT, INC.;;115;EAST   31 STREET;;NEW YORK
1292381;CYRIL SASTRI JOSEPH & BIBI M. JOSEPH;BJ'S GIFTS GIVEAWAY & MINI LAUNDROMAT;75-02;JAMAICA AVENUE;;WOODHAVEN
1293393;EXCELLENT LAUNDRY SERVICE INC;;350;EAST   67 STREET;;NEW YORK
1293475;LAM'S 7TH AVE LAUNDROMAT INC.;;683;  60 STREET;;BROOKLYN
1293899;PETRILLO, MARIE & STRAUS, JUDY;;548;KINGS HIGHWAY;548-550;BROOKLYN
1295123;LIN'S LAUNDROMAT KINGS INC.;;835;BROADWAY;;BROOKLYN
1297501;V & E RAINBOW LAUNDROMAT INC;;5A;HULL STREET;;BROOKLYN
1298713;JSES, INC.;LAUNDRY CITY SUPERSTORE;632;GRAND AVENUE;;BROOKLYN
1299680;RAINBOW 2 LAUNDRY, INC;;1735;PITKIN AVENUE;;BROOKLYN
1303911;L & YING TRADING INC;;100;MARCUS GARVEY BOULEVARD;;BROOKLYN
1304331;JIA TING LAUNDROMAT INC.;;405;CRESCENT STREET;;BROOKLYN
1306233;IPANEMA LAUNDRY INC.;;65;LENOX AVENUE;;NEW YORK
1307466;PERFECT THINGS LLC;;3357;BROADWAY;;NEW YORK
1307683;LOON XING II LAUNDROMAT INC;;126-17;LIBERTY AVENUE;;S. RICHMND HILL
1312969;M&M ULTRAMAT INC;;566;WOODWARD AVENUE;;RIDGEWOOD
1313807;LAUNDRY QUEEN 2 INC.;;524;SUTTER AVENUE;;BROOKLYN
1314334;HARLEM SPIN CITY, LLC;;2275;   3 AVENUE;;NEW YORK
1314627;HEB614 INC.;LAUNDRY DAY;1309;BOSTON ROAD;;BRONX
1317504;KLM-WESTCHESTER AVE, LLC;;2463;WESTCHESTER AVENUE;;BRONX
1321398;APOLLO CLEANERS INC.;APHRODITE CLEANERS;47;KINGSLAND AVENUE;;BROOKLYN
1323818;CLEAN RITE CENTERS-FOREST AVE., LLC;;2256;FOREST AVENUE;;STATEN ISLAND
1324679;KLEANPIA INC;;3060;   3 AVENUE;;BRONX
1325445;CLEAN CITY BRUCKNER LLC;;1979;BRUCKNER BOULEVARD;;BRONX
1331563;NEW DARLIN LAUNDROMAT INC;NEW DARLIN LAUNDROMAT;122;WEST BURNSIDE AVENUE;;BRONX
1333656;101 LAUNDROMAT INCORPORATED;;80-19; 101 AVENUE;;S OZONE PARK
1336639;AQUA LAUNDROMAT LLC;;80;NAGLE AVENUE;;NEW YORK
1337185;CHEN'S LAUNDROMAT II INC.;CHEN'S LAUNDROMAT;5318;CHURCH AVENUE;;BROOKLYN
1337367;BALSDON, GLADSTONE;MIRACLE WASHOMATIC;550;MAPLE STREET;;BROOKLYN
1338357;GRAHAM LAUNDROMAT INC;SUSAN LAUNDROMAT;489;GRAHAM AVENUE;;BROOKLYN
1361741;GRANT LAUNDROMAT INC.;;18418;HORACE HARDING EXPRESSWAY;;FRESH MEADOWS
1363167;CLEANTOPIA OF NY INC;;178;W HOUSTON ST;;NEW YORK
1365002;NATAGANA INC;;2927;NEWTOWN AVE;;ASTORIA
1368042;NEW SUPER STAR LAUNDROMAT INC;;7320;13TH AVE;;BROOKLYN
1370898;ACLS LAUNDROMAT INC;;99-18/20;NORTHERN BLVD;;CORONA
1372992;M I LAUNDROMAT 78 INC;;402;E 78TH ST;;NEW YORK
1375796;EXPRESS LAUNDROMAT OF GERARD AVE LLC;;752;GERARD AVE;;BRONX
1378000;CAXX LLC;BRIGHT MART;1065;BROADWAY;;BROOKLYN
1378102;I. Z. A. 05 CORP;;8303;101ST AVE;;OZONE PARK
1378266;H & H LAUNDROMAT INC;;59-10;KISSENA BLVD;;FLUSHING
1379366;JIN WU LIN;NEW STAR LAUNDROMAT;1564;ST NICHOLAS AVE;;NEW YORK
1379708;COLLECT COIN, INC;;750;10TH AVE;;NEW YORK
1380837;KSH LAUNDRY INC;BUHRE LAUNDROMAT;3046;BUHRE AVE;;BRONX
1382061;QI FA LAUNDROMAT INC;;6524;17TH AVE;;BROOKLYN
1382367;MEI XIAN LIN;58TH LAUNDROMAT;43-06A;  58 STREET;;WOODSIDE
1382796;ZHENG, QING RONG;HONG KONG LAUNDROMAT;123;GRAHAM AVE;;BROOKLYN
1383511;NEW QUICK SPIN LAUNDROMAT INC;;11405;BEACH CHANNEL DR;;FAR ROCKAWAY
1383652;SPIN CITY CORP;;22-11;ASTORIA BLVD;;ASTORIA
1383806;Q.C. SUPER LAUNDRY, INC;;80-11;BROADWAY;;QUEENS
1384580;THE 43 AVE TOP N' QUALITY CORP;;42-16;43RD AVE;;SUNNYSIDE
1384626;C AND G JETSTREAM, INC.;;7927;MYRTLE AVE;1ST FLOOR;GLENDALE
1385056;714 LAUNDROMAT INC;;714;5TH AVE;;BROOKLYN
1385689;197 HILLSIDE LAUNDROMAT, LLC;;19708;HILLSIDE AVE;;HOLLIS
1387642;529 UTICA AVE. LAUNDROMAT, LLC;;531;UTICA AVE;;BROOKLYN
1388100;G & Y LAUNDROMAT INC;;103-24;NORTHERN BLVD;;CORONA
1388732;CLEANING CONCEPT 88 CORP.;PARAGON CLEANERS;7330;GRAND AVE;;MASPETH
1389471;NEW TD LAUNDROMAT INC;;6901;6TH AVE;;BROOKLYN
1390576;SOAPY LAUNDRY CORP.;;418;BROADWAY;;STATEN ISLAND
1391820;MR C'S LAUNDRY LLC;;52;BRIGHTON AVE;;STATEN ISLAND
1396149;ZHENG, YUN JIAN;HONG KONG WASH & DRY;106-02;JAMAICA AVE;;RICHMOND HILL
1396584;REGO PARK BUBBLES LAUNDRY, INC.;;63-82;WOODHAVEN BLVD;;REGO PARK
1397755;4522 LAUNDROMAT INC;;4522;6TH AVE;;BROOKLYN
1397955;BUBBLE WASH LAUNDROMAT INC;LUXURY LAUNDRY & WASH;92-15;ROCKAWAY BOULEVARD;;OZONE PARK
1399228;JIN SHA LAUNDROMAT INC;;5217;5TH AVENUE;;BROOKLYN
1399914;GO LAUNDRY INC;;2426;EASTCHESTER RD;;BRONX
1400409;BAYVIEW LAUNDROMAT INC.;;521;BAY STREET;;STATEN ISLAND
1401231;BIN FANG LAUNDROMAT INC.;;2808;AVENUE D;;BROOKLYN
1402069;LEE WASH & DRY LAUNDROMAT (A), INC;;143;WEST  116 STREET;;NEW YORK
1404994;SUPER LAUNDRY EQUIPMENT CORP;;1616;AMSTERDAM AVENUE;;NEW YORK
1406481;CHANG WON CORP.;;3716-3718;13 AVENUE;;BROOKLYN
1406511;173RD STREET LAUNDROMAT INC;;4091;BROADWAY;;NEW YORK
1409927;YANG,YAOJIA;168 LAUNDROMAT MARKET;2951;FULTON STREET;;BROOKLYN
1411106;ZHENG, BENJIA;RONG LAUNDROMAT;43-22;  91 PLACE;;ELMHURST
1411279;SUPER LAUNDROMAT BRONX INC;WASH CLUB LAUNDROMAT;936;UTICA AVENUE;;BROOKLYN
1411388;ZHENG ROBERTO INC;;1508;PITKIN AVENUE;;BROOKLYN
1413853;568 WEST 184 LAUNDROMAT INC;;568;WEST  184 STREET;;NEW YORK
1414018;A & G PACKAGING, INC.;LAUNDRY LAND;269;ECKFORD STREET;;BROOKLYN
1414056;NEW SAINT LAWRENCE LAUNDROMAT CORP;;1255;SAINT LAWRENCE AVENUE;;BRONX
1414180;WAN XIAN YIP;YING YOON LAUNDRY;601;WEST  112 STREET;;NEW YORK
1415120;MEI HAO LAUNDROMAT, INC.;;85-20;JAMAICA AVENUE;;WOODHAVEN
1415331;NEW WASH CLUB INC;;1469;BROADWAY;;BROOKLYN
